scope,policy,k,n_overlays,n_jobs_per_overlay,p99_deadline_s,p99_deadline_lo,p99_deadline_hi,mean_wait_s,mean_wait_lo,mean_wait_hi,p99_all_s_mean_across_overlays,max_wait_s_across_overlays,max_wait_s_across_policies,max_wait_plus_L_weeks,max_wait_across_policies_plus_L_weeks,max_excess_s,max_excess_resample_stability_lo,max_excess_resample_stability_hi,harm_s,harm_resample_stability_lo,harm_resample_stability_hi,absolute_p99_improvement_s,absolute_p99_improvement_lo,absolute_p99_improvement_hi,simultaneous_improvement_lo,simultaneous_improvement_hi,gap_closed,gap_closed_lo,gap_closed_hi,gap_valid_bootstrap_draws,gap_total_bootstrap_draws,gap_interval_all_draws_valid,reduction_pct,reduction_pct_lo,reduction_pct_hi,reduction_valid_bootstrap_draws,reduction_total_bootstrap_draws,reduction_interval_all_draws_valid,promise_cost_vs_SPJF_s,promise_cost_lo,promise_cost_hi,positive_wait_probability_mean,guard_forced_dispatches_total,guard_fired_fraction_mean,guard_fired_queue_weighted_mean,bound_checks_total,bound_violations_total,max_bound_violation_s,max_fraction_of_allowed_excess,simulated_overlay_cells,certified_identical_overlay_cells,certificate_kernel_validations,certificate_max_in_us,theorem_floor_s,fcfs_p99_deadline_s,fcfs_p99_div_floor,floor_eligible_mean_fcfs_p99_gt_floor,overlays_fcfs_p99_gt_floor,overlays_in_scope,promise_G_s,fcfs_p99_div_G,G_below_fcfs_p99,busy_hour_offered_load_mean,b0_s,eta,gamma_s,bmax_s
five_overlay_mean_or_worst,Guard(600),2,5,17634760,10618.061647800016,7820.321847491199,11755.234087560402,575.1402047900181,272.95482272480893,857.059533366378,8661.33936111,17080.936246,53757.925163,0.02834149511574074,0.08898466462136244,559.0499,543.613798,559.0499,208.786465,170.049526,208.786465,-255.43964744000368,-363.9990288151001,-82.41170239814713,-523.8755631343572,12.996268254349786,-0.024891006221449234,-0.0439712624650713,-0.008561395629151864,2000,2000,True,-2.4650097960837454,-4.339376226839553,-0.8453478988861729,2000,2000,True,8773.850217900002,6635.132107684843,9537.444026308609,0.7459611018238977,9365783,0.10621956862469348,0.7286813132051924,88173800,0,0.0,0.9317498333333335,5,0,0,0,120.0,10362.622000360012,86.35518333633344,True,5,5,600.0,17.271036667266685,True,1.9578284762372367,60.0,0.75,0.0,960.0
five_overlay_mean_or_worst,Guard(1200),2,5,17634760,10870.497638500006,8021.572602982096,12060.980549242102,473.38817620315257,224.14403100601479,707.7837788990864,8775.35424151,17689.82648,53757.925163,0.029348258068783068,0.08898466462136244,1154.875281,1149.997306,1154.875281,67.63076,56.42136,67.63076,-507.8756381399944,-729.6670011555011,-240.16105012101022,-1001.6077796912107,-14.143496588778135,-0.049489324759713654,-0.08529382520223584,-0.02363349407648375,2000,2000,True,-4.90103410239561,-8.422300078801458,-2.3374066850736983,2000,2000,True,9026.286208599993,6901.3694010371955,9773.525353979645,0.7459639257920154,18975918,0.21521039129537348,0.5327511048097759,88173800,0,0.0,0.9623960675000001,5,0,0,0,120.0,10362.622000360012,86.35518333633344,True,5,5,1200.0,8.635518333633343,True,1.9578284762372367,0.0,0.0,8.0,2160.0
five_overlay_mean_or_worst,FCFS,3,5,17634760,1056.3955352700018,688.9105593942002,1273.0050163989977,43.00377205068907,23.434832731034685,61.286266530191334,1139.8012779080004,2538.856179,17343.222515,0.004297050560515873,0.028775169502314818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2000,2000,True,0.0,0.0,0.0,2000,2000,True,,,,0.5477969986549291,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,140.0,1056.3955352700018,7.545682394785727,True,5,5,,,False,1.3052189841581576,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,SJF,3,5,17634760,56.951191260000066,52.08154938854995,61.11017852790001,3.2266182013858598,2.2685352743744427,4.108943049101218,44.96741314000001,16492.658094,17343.222515,0.02736881298611111,0.028775169502314818,16238.285554,12704.867689,16238.285554,12704.867689,1558.424322,12704.867689,999.4443440100017,636.22850981865,1213.3263487051477,,,1.0,1.0,1.0,2000,2000,True,94.60891405173876,92.30328612960876,95.42283369220658,2000,2000,True,,,,0.5474377989833715,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,140.0,1056.3955352700018,7.545682394785727,True,5,5,,,False,1.3052189841581576,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,SPJF-E,3,5,17634760,138.85703288000053,105.7871001716,169.0480275081495,5.371309201668501,3.5729014809599864,7.0714118187088975,63.40089938600006,17343.222515,17343.222515,0.028775169502314818,0.028775169502314818,17147.576504,11794.588043,17147.576504,1009.660454,834.933137,1009.660454,917.5385023900012,580.47860912395,1114.494462111207,410.11292713464616,1424.9640776453562,0.9180486216057061,0.8903571792802244,0.9353104084210491,2000,2000,True,86.8555831368115,82.78025906466108,88.79783092387602,2000,2000,True,,,,0.5475677695642016,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,140.0,1056.3955352700018,7.545682394785727,True,5,5,,,False,1.3052189841581576,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,Guard(300),3,5,17634760,1079.0767015100014,670.5922770768499,1348.775412965199,27.98872946764099,14.663623702510266,40.922808102360726,1028.7982948140002,2698.932824,17343.222515,0.004561727552910053,0.028775169502314818,244.944518,237.308345,244.944518,137.392527,112.589027,137.392527,-22.681166239999584,-81.55361374995665,54.79527374955361,-155.8902173596455,110.52788487964634,-0.022693776172665606,-0.07301804674716073,0.07277625895984624,2000,2000,True,-2.1470335194291175,-6.918717851034255,6.80220928318485,2000,2000,True,940.2196686300008,548.0563179567496,1193.2022526258493,0.5475716142436868,1913751,0.021704304453250285,0.5348657116785448,88173800,0,0.0,0.8164817266666665,5,0,0,0,140.0,1056.3955352700018,7.545682394785727,True,5,5,300.0,3.521318450900006,True,1.3052189841581576,45.0,0.5,0.0,480.0
five_overlay_mean_or_worst,Guard(600),3,5,17634760,934.6784057500047,452.2441046561903,1253.7327671185983,19.64281713689277,10.32104720104924,28.844098685950588,549.7538369400006,2999.010716,17343.222515,0.005057888088624338,0.028775169502314818,545.627052,524.61568,545.627052,334.552078,285.695587,334.552078,121.71712951999712,-19.964373320746066,289.8359387926088,-199.8090285948578,443.24328763485204,0.12178479997359319,-0.018211703198362707,0.4101012464289646,2000,2000,True,11.521927673509875,-1.7303922193712893,37.794279583972504,2000,2000,True,795.8213728700041,333.69166310119977,1100.9532296286027,0.5475697429395125,680026,0.00771233631759094,0.2690618127804454,88173800,0,0.0,0.9093784200000001,5,0,0,0,140.0,1056.3955352700018,7.545682394785727,True,5,5,600.0,1.760659225450003,True,1.3052189841581576,90.0,0.75,0.0,1380.0
five_overlay_mean_or_worst,Guard(1200),3,5,17634760,463.3207269600024,264.59496153540016,685.1516676078953,13.94320942009339,7.56121644529574,20.051664204298273,199.7686888260003,3599.02035,17343.222515,0.006049967509920634,0.028775169502314818,1131.148396,1119.49806,1131.148396,90.497351,68.497134,90.497351,593.0748083099994,420.1782594871992,674.7015280638493,364.72157384201853,821.4280427779803,0.5934045370955287,0.4691291406632202,0.696935017006246,2000,2000,True,56.1413588479827,44.47591755374781,64.94562169515515,2000,2000,True,324.46369408000186,149.91071077225016,529.6241706793984,0.5475837947326757,17012279,0.19294029518972758,0.09666430382445705,88173800,0,0.0,0.9426236633333334,5,0,0,0,140.0,1056.3955352700018,7.545682394785727,True,5,5,1200.0,0.8803296127250015,False,1.3052189841581576,0.0,0.0,12.0,3180.0
five_overlay_mean_or_worst,FCFS,4,5,17634760,273.49738702000093,197.09446131080026,352.10049783924455,10.27003598266096,6.264241675097484,14.110850625597566,230.8030670460003,1544.602708,6286.240482,0.002653112943121693,0.010493122490079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2000,2000,True,0.0,0.0,0.0,2000,2000,True,,,,0.3813825989126022,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,150.0,273.49738702000093,1.8233159134666728,True,5,5,,,False,0.9789142381186183,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,SJF,4,5,17634760,43.62918629000005,39.673422940700014,46.137113800799995,1.6955369157986877,1.2085473555486297,2.1527831920590943,34.912048952000006,5299.53243,6286.240482,0.00886166076388889,0.010493122490079365,4755.467038,3324.441288,4755.467038,1365.900577,827.458277,1365.900577,229.86820073000086,157.3630248902997,305.9550428043497,,,1.0,1.0,1.0,2000,2000,True,84.04767710383666,79.63429658916459,87.00631582133518,2000,2000,True,,,,0.380804173121721,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,150.0,273.49738702000093,1.8233159134666728,True,5,5,,,False,0.9789142381186183,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,SPJF-E,4,5,17634760,62.91857106000034,53.69284593049998,72.12789028164985,2.291775667643065,1.6182479143544712,2.9559695646690103,41.765691778000004,6286.240482,6286.240482,0.010493122490079365,0.010493122490079365,5904.51739,3932.384008,5904.51739,708.760143,575.966861,708.760143,210.57881596000058,142.6167469072497,282.7839967196511,70.7972931991014,350.3603387208998,0.91608502303171,0.8920801852398846,0.9300870497512782,2000,2000,True,76.99481821542994,71.52365842980912,80.48102907602993,2000,2000,True,,,,0.38100758955608127,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,150.0,273.49738702000093,1.8233159134666728,True,5,5,,,False,0.9789142381186183,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,Guard(300),4,5,17634760,164.36956758000136,104.81585889189954,233.44462614345136,5.578055780780654,3.3339809838483974,7.8038551969216625,73.97654026800006,1694.489881,6286.240482,0.002900942263558201,0.010493122490079365,228.914849,216.990125,228.914849,130.216434,110.966472,130.216434,109.12781943999957,87.18438963939994,130.06025746604854,65.82737634256769,152.42826253743146,0.47474082580121285,0.3695623026341856,0.5979709107576704,2000,2000,True,39.900863634949104,31.890646320779705,47.998336856987756,2000,2000,True,101.45099652000101,50.33503806529956,164.69720713960118,0.3810119786149627,408462,0.0046324645189387325,0.28772346387274206,88173800,0,0.0,0.7630494966666667,5,0,0,0,150.0,273.49738702000093,1.8233159134666728,True,5,5,300.0,0.9116579567333364,False,0.9789142381186183,60.0,0.5,0.0,600.0
five_overlay_mean_or_worst,Guard(600),4,5,17634760,89.60696377000042,65.93517516820015,114.13654941089929,3.8399176241204946,2.4107867782015147,5.278472892684122,50.24649202200004,1994.340307,6286.240482,0.0033967266980820107,0.010493122490079365,515.842944,510.683434,515.842944,339.056501,233.589818,339.056501,183.8904232500005,129.5224636988,239.318788494548,73.06113447053438,294.7197120294666,0.79998200127731,0.762010535801021,0.8387694495039203,2000,2000,True,67.2366289322364,63.30176966361083,70.11319061009652,2000,2000,True,26.68839271000008,12.266335743600369,43.12887909640034,0.3810087803860104,80919,0.0009177215907673255,0.07135137577403664,88173800,0,0.0,0.85973824,5,0,0,0,150.0,273.49738702000093,1.8233159134666728,True,5,5,600.0,0.4558289783666682,False,0.9789142381186183,120.0,0.75,0.0,1800.0
five_overlay_mean_or_worst,Guard(1200),4,5,17634760,83.09977288000037,64.33611104624998,100.26989132454968,3.1398155997619925,2.0654360435323644,4.181309173126781,48.16482430200003,2603.758042,6286.240482,0.0044043618419312165,0.010493122490079365,1110.639852,1106.796403,1110.639852,145.767783,77.040803,145.767783,190.39761414000054,130.6962016803996,253.6517871425505,67.4636579548709,313.3315703251302,0.8282903574106721,0.7969233758859577,0.8562747408575356,2000,2000,True,69.61588050787364,64.9927241537186,72.97265359837598,2000,2000,True,20.181201820000034,10.521780214599536,28.979709213899334,0.38101465514699384,19141961,0.21709352438025808,0.061767589300253535,88173800,0,0.0,0.92553321,5,0,0,0,150.0,273.49738702000093,1.8233159134666728,True,5,5,1200.0,0.2279144891833341,False,0.9789142381186183,0.0,0.0,16.0,4200.0
five_overlay_mean_or_worst,FCFS,5,5,17634760,119.35185814000026,92.9129088162001,143.43024747249976,4.16014122818372,2.584596175052444,5.684265014581104,84.51847856600007,1023.819617,3312.770765,0.0017920297900132277,0.005576671238425927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2000,2000,True,0.0,0.0,0.0,2000,2000,True,,,,0.26505846407889877,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,156.0,119.35185814000026,0.7650760137179504,False,0,5,,,False,0.7831313904948947,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,SJF,5,5,17634760,33.55258319000002,29.699261991199986,35.937395982,0.958807564134404,0.6829621350754579,1.2147826353298736,25.45008412000001,3072.262211,3312.770765,0.005179004978505292,0.005576671238425927,2667.424099,1889.146002,2667.424099,1242.306748,604.681142,1242.306748,85.79927495000024,62.75592271430013,108.45523826760044,,,1.0,1.0,1.0,2000,2000,True,71.88767421564339,67.42075445216513,75.31516539341206,2000,2000,True,,,,0.26429353163865005,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,156.0,119.35185814000026,0.7650760137179504,False,0,5,,,False,0.7831313904948947,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,SPJF-E,5,5,17634760,43.391734870000136,37.94448211430001,47.536660018400006,1.2297357313845378,0.8748648122609978,1.5779008325851056,29.611217782000004,3312.770765,3312.770765,0.005576671238425927,0.005576671238425927,3044.470348,2418.902545,3044.470348,469.256162,276.850494,469.256162,75.96012327000012,54.54872620999982,97.29878010834945,35.025854286149496,116.89439225385075,0.8853236034251583,0.8612910602454142,0.8998413373706021,2000,2000,True,63.64385477844724,58.36323579670425,67.51205209856928,2000,2000,True,,,,0.26456826177390563,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,156.0,119.35185814000026,0.7650760137179504,False,0,5,,,False,0.7831313904948947,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,Guard(300),5,5,17634760,56.12507670000021,45.77131208154992,68.83537770889978,2.073494576737423,1.3137623371108633,2.8483587421406855,35.73951622000002,1167.369553,3312.770765,0.002029380874669312,0.005576671238425927,209.82356,202.553612,209.82356,113.990544,106.129617,113.990544,63.22678144000005,46.46419659850011,76.54011090905044,34.20858163681699,92.24498124318312,0.7369151018682341,0.6884476763832827,0.7577362564125852,2000,2000,True,52.97511276769127,48.87095915327235,54.930114816333194,2000,2000,True,12.733341830000072,7.873989588149927,21.19341527060004,0.26456718435635074,138829,0.0015744926497440284,0.11697740001634811,88173800,0,0.0,0.6994118666666667,5,0,0,0,156.0,119.35185814000026,0.7650760137179504,False,0,5,300.0,0.3978395271333342,False,0.7831313904948947,75.0,0.5,0.0,720.0
five_overlay_mean_or_worst,Guard(600),5,5,17634760,47.43787016000006,40.462354997899844,53.38769738149965,1.5248476634673322,1.0332617628575944,2.0147515594572534,31.79449992000001,1467.272846,3312.770765,0.0025252527215608466,0.005576671238425927,513.833099,501.34837,513.833099,313.210755,162.421147,313.210755,71.9139879800002,52.15430600920019,91.46628572400014,34.20911803103929,109.61885792896112,0.8381654509540818,0.8141424067408569,0.8523404916256248,2000,2000,True,60.25376487699485,55.511353435143796,63.63345996231708,2000,2000,True,4.046135289999924,2.4630135721499684,6.064472058699989,0.26456947528630953,16750,0.00018996572678051755,0.012206965581095852,88173800,0,0.0,0.8563884983333332,5,0,0,0,156.0,119.35185814000026,0.7650760137179504,False,0,5,600.0,0.1989197635666671,False,0.7831313904948947,150.0,0.75,0.0,2220.0
five_overlay_mean_or_worst,Guard(1200),5,5,17634760,46.68305057000021,40.00585700024981,51.924299724749986,1.4048383743661357,0.977369214526067,1.8215245717900173,30.98628316800001,2073.298861,3312.770765,0.0035272798627645507,0.005576671238425927,1101.071521,1083.841199,1101.071521,117.552268,94.360472,117.552268,72.66880757000004,52.5654939996502,92.79862854015137,34.06035428635949,111.2772608536406,0.8469629564159835,0.8242676892158697,0.8612851476409905,2000,2000,True,60.8861970835504,56.09128946552314,64.46010775958112,2000,2000,True,3.2913157000000766,2.07197815459987,4.647587311900034,0.26457540675348007,20548635,0.23304694818642271,0.09962606216927743,88173800,0,0.0,0.9175596008333334,5,0,0,0,156.0,119.35185814000026,0.7650760137179504,False,0,5,1200.0,0.09945988178333355,False,0.7831313904948947,0.0,0.0,20.0,5220.0
five_overlay_mean_or_worst,FCFS,6,5,17634760,63.770049530000186,51.07922283649999,76.31463475629982,2.0263826624029617,1.2772379962441323,2.763956334149243,43.21218935000003,720.965824,2428.194052,0.0012912794708994709,0.004114077466931217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2000,2000,True,0.0,0.0,0.0,2000,2000,True,,,,0.18568110935447943,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,160.0,63.770049530000186,0.3985628095625012,False,0,5,,,False,0.6526094920790788,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,SJF,6,5,17634760,24.664111650000052,20.606565232899978,26.991872663699997,0.5659531938806583,0.4024750530091991,0.7201886061994537,16.910708938000017,2126.337195,2428.194052,0.0036149755208333334,0.004114077466931217,1864.272528,1236.95923,1864.272528,811.556137,532.509638,811.556137,39.105937880000134,29.94391219744997,49.80041697454984,,,1.0,1.0,1.0,2000,2000,True,61.32336130867048,57.52591214590461,65.68052841122055,2000,2000,True,,,,0.18497796397569347,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,160.0,63.770049530000186,0.3985628095625012,False,0,5,,,False,0.6526094920790788,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,SPJF-E,6,5,17634760,31.194342350000063,26.634186199349916,34.41014185799995,0.7143207480681821,0.5091318477655803,0.9195489828350701,19.76303140600002,2428.194052,2428.194052,0.004114077466931217,0.004114077466931217,2205.744344,1467.120664,2205.744344,260.964906,205.163555,260.964906,32.57570718000012,24.048199478649373,42.10514289839984,14.778173853078084,50.37324050692216,0.8330117865977649,0.7996747542870692,0.8533012764395866,2000,2000,True,51.08308276391584,46.39917593835442,55.871981610472425,2000,2000,True,,,,0.18525759352551438,0,0.0,0.0,0,0,0.0,0.0,5,0,0,0,160.0,63.770049530000186,0.3985628095625012,False,0,5,,,False,0.6526094920790788,0.0,0.0,0.0,0.0
five_overlay_mean_or_worst,Guard(300),6,5,17634760,35.30456855000013,29.31644382969984,39.96012620869997,0.9859756495678191,0.6502872027585336,1.3266791175177906,22.02120962400001,860.944602,2428.194052,0.0015227258630952382,0.004114077466931217,193.81542,187.306663,193.81542,109.292289,97.551553,109.292289,28.46548098000006,21.310304345600063,36.6397949682,13.426496450780265,43.504465509219855,0.7279068735635184,0.6987382370895635,0.7469062004657291,2000,2000,True,44.63769620660035,40.734410855152184,48.58790975664779,2000,2000,True,4.110226200000064,2.761672167700323,5.742355114700094,0.18525828534099698,57637,0.0006536749011611159,0.0461343312136421,88173800,0,0.0,0.6460513999999999,5,0,0,0,160.0,63.770049530000186,0.3985628095625012,False,0,5,300.0,0.2125668317666673,False,0.6526094920790788,90.0,0.5,0.0,840.0
